Unnamed: 0,filepath,split,label,dataset,architecture
23277,cnndetection/train/0_real/natural_0_real_23280.png,train,0,CNNDetection,natural
23278,cnndetection/train/0_real/natural_0_real_23284.png,train,0,CNNDetection,natural
23279,cnndetection/train/0_real/natural_0_real_23268.png,train,0,CNNDetection,natural
23280,cnndetection/train/0_real/natural_0_real_23283.png,train,0,CNNDetection,natural
23281,cnndetection/train/0_real/natural_0_real_23276.png,train,0,CNNDetection,natural
23282,cnndetection/train/0_real/natural_0_real_23286.png,train,0,CNNDetection,natural
23283,cnndetection/train/0_real/natural_0_real_23281.png,train,0,CNNDetection,natural
23284,cnndetection/train/0_real/natural_0_real_23279.png,train,0,CNNDetection,natural
23285,cnndetection/train/0_real/natural_0_real_23282.png,train,0,CNNDetection,natural
23286,cnndetection/train/0_real/natural_0_real_23285.png,train,0,CNNDetection,natural
23287,cnndetection/train/0_real/natural_0_real_23287.png,train,0,CNNDetection,natural
23288,cnndetection/train/0_real/natural_0_real_23289.png,train,0,CNNDetection,natural
23289,cnndetection/train/0_real/natural_0_real_23291.png,train,0,CNNDetection,natural
23290,cnndetection/train/0_real/natural_0_real_23288.png,train,0,CNNDetection,natural
23291,cnndetection/train/0_real/natural_0_real_23292.png,train,0,CNNDetection,natural
23292,cnndetection/train/0_real/natural_0_real_23298.png,train,0,CNNDetection,natural
23293,cnndetection/train/0_real/natural_0_real_23293.png,train,0,CNNDetection,natural
23294,cnndetection/train/0_real/natural_0_real_23290.png,train,0,CNNDetection,natural
23295,cnndetection/train/0_real/natural_0_real_23294.png,train,0,CNNDetection,natural
23296,cnndetection/train/0_real/natural_0_real_23296.png,train,0,CNNDetection,natural
23297,cnndetection/train/0_real/natural_0_real_23295.png,train,0,CNNDetection,natural
23298,cnndetection/train/0_real/natural_0_real_23297.png,train,0,CNNDetection,natural
23299,cnndetection/train/0_real/natural_0_real_23299.png,train,0,CNNDetection,natural
23300,cnndetection/train/0_real/natural_0_real_23302.png,train,0,CNNDetection,natural
23301,cnndetection/train/0_real/natural_0_real_23301.png,train,0,CNNDetection,natural
23302,cnndetection/train/0_real/natural_0_real_23300.png,train,0,CNNDetection,natural
23303,cnndetection/train/0_real/natural_0_real_23304.png,train,0,CNNDetection,natural
23304,cnndetection/train/0_real/natural_0_real_23305.png,train,0,CNNDetection,natural
23305,cnndetection/train/0_real/natural_0_real_23306.png,train,0,CNNDetection,natural
23306,cnndetection/train/0_real/natural_0_real_23303.png,train,0,CNNDetection,natural
23307,cnndetection/train/0_real/natural_0_real_23307.png,train,0,CNNDetection,natural
23308,cnndetection/train/0_real/natural_0_real_23310.png,train,0,CNNDetection,natural
23309,cnndetection/train/0_real/natural_0_real_23308.png,train,0,CNNDetection,natural
23310,cnndetection/train/0_real/natural_0_real_23309.png,train,0,CNNDetection,natural
23311,cnndetection/train/0_real/natural_0_real_23312.png,train,0,CNNDetection,natural
23312,cnndetection/train/0_real/natural_0_real_23318.png,train,0,CNNDetection,natural
23313,cnndetection/train/0_real/natural_0_real_23316.png,train,0,CNNDetection,natural
23314,cnndetection/train/0_real/natural_0_real_23314.png,train,0,CNNDetection,natural
23315,cnndetection/train/0_real/natural_0_real_23317.png,train,0,CNNDetection,natural
23316,cnndetection/train/0_real/natural_0_real_23313.png,train,0,CNNDetection,natural
23317,cnndetection/train/0_real/natural_0_real_23319.png,train,0,CNNDetection,natural
23318,cnndetection/train/0_real/natural_0_real_23321.png,train,0,CNNDetection,natural
23319,cnndetection/train/0_real/natural_0_real_23311.png,train,0,CNNDetection,natural
23320,cnndetection/train/0_real/natural_0_real_23315.png,train,0,CNNDetection,natural
23321,cnndetection/train/0_real/natural_0_real_23323.png,train,0,CNNDetection,natural
23322,cnndetection/train/0_real/natural_0_real_23324.png,train,0,CNNDetection,natural
23323,cnndetection/train/0_real/natural_0_real_23326.png,train,0,CNNDetection,natural
23324,cnndetection/train/0_real/natural_0_real_23322.png,train,0,CNNDetection,natural
23325,cnndetection/train/0_real/natural_0_real_23320.png,train,0,CNNDetection,natural
23326,cnndetection/train/0_real/natural_0_real_23329.png,train,0,CNNDetection,natural
23327,cnndetection/train/0_real/natural_0_real_23331.png,train,0,CNNDetection,natural
23328,cnndetection/train/0_real/natural_0_real_23334.png,train,0,CNNDetection,natural
23329,cnndetection/train/0_real/natural_0_real_23325.png,train,0,CNNDetection,natural
23330,cnndetection/train/0_real/natural_0_real_23330.png,train,0,CNNDetection,natural
23331,cnndetection/train/0_real/natural_0_real_23333.png,train,0,CNNDetection,natural
23332,cnndetection/train/0_real/natural_0_real_23332.png,train,0,CNNDetection,natural
23333,cnndetection/train/0_real/natural_0_real_23327.png,train,0,CNNDetection,natural
23334,cnndetection/train/0_real/natural_0_real_23328.png,train,0,CNNDetection,natural
23335,cnndetection/train/0_real/natural_0_real_23335.png,train,0,CNNDetection,natural
23336,cnndetection/train/0_real/natural_0_real_23336.png,train,0,CNNDetection,natural
23337,cnndetection/train/0_real/natural_0_real_23340.png,train,0,CNNDetection,natural
23338,cnndetection/train/0_real/natural_0_real_23337.png,train,0,CNNDetection,natural
23339,cnndetection/train/0_real/natural_0_real_23338.png,train,0,CNNDetection,natural
23340,cnndetection/train/0_real/natural_0_real_23339.png,train,0,CNNDetection,natural
23341,cnndetection/train/0_real/natural_0_real_23343.png,train,0,CNNDetection,natural
23342,cnndetection/train/0_real/natural_0_real_23342.png,train,0,CNNDetection,natural
23343,cnndetection/train/0_real/natural_0_real_23346.png,train,0,CNNDetection,natural
23344,cnndetection/train/0_real/natural_0_real_23344.png,train,0,CNNDetection,natural
23345,cnndetection/train/0_real/natural_0_real_23341.png,train,0,CNNDetection,natural
23346,cnndetection/train/0_real/natural_0_real_23345.png,train,0,CNNDetection,natural
23347,cnndetection/train/0_real/natural_0_real_23347.png,train,0,CNNDetection,natural
23348,cnndetection/train/0_real/natural_0_real_23349.png,train,0,CNNDetection,natural
23349,cnndetection/train/0_real/natural_0_real_23350.png,train,0,CNNDetection,natural
23350,cnndetection/train/0_real/natural_0_real_23348.png,train,0,CNNDetection,natural
23351,cnndetection/train/0_real/natural_0_real_23351.png,train,0,CNNDetection,natural
23352,cnndetection/train/0_real/natural_0_real_23352.png,train,0,CNNDetection,natural
23353,cnndetection/train/0_real/natural_0_real_23355.png,train,0,CNNDetection,natural
23354,cnndetection/train/0_real/natural_0_real_23354.png,train,0,CNNDetection,natural
23355,cnndetection/train/0_real/natural_0_real_23353.png,train,0,CNNDetection,natural
23356,cnndetection/train/0_real/natural_0_real_23358.png,train,0,CNNDetection,natural
23357,cnndetection/train/0_real/natural_0_real_23364.png,train,0,CNNDetection,natural
23358,cnndetection/train/0_real/natural_0_real_23357.png,train,0,CNNDetection,natural
23359,cnndetection/train/0_real/natural_0_real_23367.png,train,0,CNNDetection,natural
23360,cnndetection/train/0_real/natural_0_real_23359.png,train,0,CNNDetection,natural
23361,cnndetection/train/0_real/natural_0_real_23356.png,train,0,CNNDetection,natural
23362,cnndetection/train/0_real/natural_0_real_23366.png,train,0,CNNDetection,natural
23363,cnndetection/train/0_real/natural_0_real_23361.png,train,0,CNNDetection,natural
23364,cnndetection/train/0_real/natural_0_real_23363.png,train,0,CNNDetection,natural
23365,cnndetection/train/0_real/natural_0_real_23360.png,train,0,CNNDetection,natural
23366,cnndetection/train/0_real/natural_0_real_23365.png,train,0,CNNDetection,natural
23367,cnndetection/train/0_real/natural_0_real_23362.png,train,0,CNNDetection,natural
23368,cnndetection/train/0_real/natural_0_real_23370.png,train,0,CNNDetection,natural
23369,cnndetection/train/0_real/natural_0_real_23371.png,train,0,CNNDetection,natural
23370,cnndetection/train/0_real/natural_0_real_23369.png,train,0,CNNDetection,natural
23371,cnndetection/train/0_real/natural_0_real_23372.png,train,0,CNNDetection,natural
23372,cnndetection/train/0_real/natural_0_real_23368.png,train,0,CNNDetection,natural
23373,cnndetection/train/0_real/natural_0_real_23374.png,train,0,CNNDetection,natural
23374,cnndetection/train/0_real/natural_0_real_23375.png,train,0,CNNDetection,natural
23375,cnndetection/train/0_real/natural_0_real_23379.png,train,0,CNNDetection,natural
23376,cnndetection/train/0_real/natural_0_real_23377.png,train,0,CNNDetection,natural
23377,cnndetection/train/0_real/natural_0_real_23378.png,train,0,CNNDetection,natural
23378,cnndetection/train/0_real/natural_0_real_23376.png,train,0,CNNDetection,natural
23379,cnndetection/train/0_real/natural_0_real_23373.png,train,0,CNNDetection,natural
23380,cnndetection/train/0_real/natural_0_real_23380.png,train,0,CNNDetection,natural
23381,cnndetection/train/0_real/natural_0_real_23384.png,train,0,CNNDetection,natural
23382,cnndetection/train/0_real/natural_0_real_23381.png,train,0,CNNDetection,natural
23383,cnndetection/train/0_real/natural_0_real_23382.png,train,0,CNNDetection,natural
23384,cnndetection/train/0_real/natural_0_real_23383.png,train,0,CNNDetection,natural
23385,cnndetection/train/0_real/natural_0_real_23385.png,train,0,CNNDetection,natural
23386,cnndetection/train/0_real/natural_0_real_23386.png,train,0,CNNDetection,natural
23387,cnndetection/train/0_real/natural_0_real_23387.png,train,0,CNNDetection,natural
23388,cnndetection/train/0_real/natural_0_real_23400.png,train,0,CNNDetection,natural
23389,cnndetection/train/0_real/natural_0_real_23391.png,train,0,CNNDetection,natural
23390,cnndetection/train/0_real/natural_0_real_23388.png,train,0,CNNDetection,natural
23391,cnndetection/train/0_real/natural_0_real_23390.png,train,0,CNNDetection,natural
23392,cnndetection/train/0_real/natural_0_real_23393.png,train,0,CNNDetection,natural
23393,cnndetection/train/0_real/natural_0_real_23395.png,train,0,CNNDetection,natural
23394,cnndetection/train/0_real/natural_0_real_23392.png,train,0,CNNDetection,natural
23395,cnndetection/train/0_real/natural_0_real_23401.png,train,0,CNNDetection,natural
23396,cnndetection/train/0_real/natural_0_real_23399.png,train,0,CNNDetection,natural
23397,cnndetection/train/0_real/natural_0_real_23389.png,train,0,CNNDetection,natural
23398,cnndetection/train/0_real/natural_0_real_23396.png,train,0,CNNDetection,natural
23399,cnndetection/train/0_real/natural_0_real_23398.png,train,0,CNNDetection,natural
23400,cnndetection/train/0_real/natural_0_real_23402.png,train,0,CNNDetection,natural
23401,cnndetection/train/0_real/natural_0_real_23397.png,train,0,CNNDetection,natural
23402,cnndetection/train/0_real/natural_0_real_23403.png,train,0,CNNDetection,natural
23403,cnndetection/train/0_real/natural_0_real_23404.png,train,0,CNNDetection,natural
23404,cnndetection/train/0_real/natural_0_real_23405.png,train,0,CNNDetection,natural
23405,cnndetection/train/0_real/natural_0_real_23406.png,train,0,CNNDetection,natural
23406,cnndetection/train/0_real/natural_0_real_23407.png,train,0,CNNDetection,natural
23407,cnndetection/train/0_real/natural_0_real_23394.png,train,0,CNNDetection,natural
23408,cnndetection/train/0_real/natural_0_real_23409.png,train,0,CNNDetection,natural
23409,cnndetection/train/0_real/natural_0_real_23410.png,train,0,CNNDetection,natural
23410,cnndetection/train/0_real/natural_0_real_23408.png,train,0,CNNDetection,natural
23411,cnndetection/train/0_real/natural_0_real_23412.png,train,0,CNNDetection,natural
23412,cnndetection/train/0_real/natural_0_real_23411.png,train,0,CNNDetection,natural
23413,cnndetection/train/0_real/natural_0_real_23417.png,train,0,CNNDetection,natural
23414,cnndetection/train/0_real/natural_0_real_23414.png,train,0,CNNDetection,natural
23415,cnndetection/train/0_real/natural_0_real_23415.png,train,0,CNNDetection,natural
23416,cnndetection/train/0_real/natural_0_real_23416.png,train,0,CNNDetection,natural
23417,cnndetection/train/0_real/natural_0_real_23413.png,train,0,CNNDetection,natural
23418,cnndetection/train/0_real/natural_0_real_23419.png,train,0,CNNDetection,natural
23419,cnndetection/train/0_real/natural_0_real_23420.png,train,0,CNNDetection,natural
23420,cnndetection/train/0_real/natural_0_real_23423.png,train,0,CNNDetection,natural
23421,cnndetection/train/0_real/natural_0_real_23427.png,train,0,CNNDetection,natural
23422,cnndetection/train/0_real/natural_0_real_23426.png,train,0,CNNDetection,natural
23423,cnndetection/train/0_real/natural_0_real_23421.png,train,0,CNNDetection,natural
23424,cnndetection/train/0_real/natural_0_real_23429.png,train,0,CNNDetection,natural
23425,cnndetection/train/0_real/natural_0_real_23422.png,train,0,CNNDetection,natural
23426,cnndetection/train/0_real/natural_0_real_23424.png,train,0,CNNDetection,natural
23427,cnndetection/train/0_real/natural_0_real_23418.png,train,0,CNNDetection,natural
23428,cnndetection/train/0_real/natural_0_real_23431.png,train,0,CNNDetection,natural
23429,cnndetection/train/0_real/natural_0_real_23425.png,train,0,CNNDetection,natural
23430,cnndetection/train/0_real/natural_0_real_23433.png,train,0,CNNDetection,natural
23431,cnndetection/train/0_real/natural_0_real_23428.png,train,0,CNNDetection,natural
23432,cnndetection/train/0_real/natural_0_real_23432.png,train,0,CNNDetection,natural
23433,cnndetection/train/0_real/natural_0_real_23430.png,train,0,CNNDetection,natural
23434,cnndetection/train/0_real/natural_0_real_23434.png,train,0,CNNDetection,natural
23435,cnndetection/train/0_real/natural_0_real_23441.png,train,0,CNNDetection,natural
23436,cnndetection/train/0_real/natural_0_real_23440.png,train,0,CNNDetection,natural
23437,cnndetection/train/0_real/natural_0_real_23443.png,train,0,CNNDetection,natural
23438,cnndetection/train/0_real/natural_0_real_23439.png,train,0,CNNDetection,natural
23439,cnndetection/train/0_real/natural_0_real_23436.png,train,0,CNNDetection,natural
23440,cnndetection/train/0_real/natural_0_real_23435.png,train,0,CNNDetection,natural
23441,cnndetection/train/0_real/natural_0_real_23437.png,train,0,CNNDetection,natural
23442,cnndetection/train/0_real/natural_0_real_23438.png,train,0,CNNDetection,natural
23443,cnndetection/train/0_real/natural_0_real_23442.png,train,0,CNNDetection,natural
23444,cnndetection/train/0_real/natural_0_real_23444.png,train,0,CNNDetection,natural
23445,cnndetection/train/0_real/natural_0_real_23446.png,train,0,CNNDetection,natural
23446,cnndetection/train/0_real/natural_0_real_23445.png,train,0,CNNDetection,natural
23447,cnndetection/train/0_real/natural_0_real_23449.png,train,0,CNNDetection,natural
23448,cnndetection/train/0_real/natural_0_real_23447.png,train,0,CNNDetection,natural
23449,cnndetection/train/0_real/natural_0_real_23448.png,train,0,CNNDetection,natural
23450,cnndetection/train/0_real/natural_0_real_23450.png,train,0,CNNDetection,natural
23451,cnndetection/train/0_real/natural_0_real_23451.png,train,0,CNNDetection,natural
23452,cnndetection/train/0_real/natural_0_real_23454.png,train,0,CNNDetection,natural
23453,cnndetection/train/0_real/natural_0_real_23458.png,train,0,CNNDetection,natural
23454,cnndetection/train/0_real/natural_0_real_23453.png,train,0,CNNDetection,natural
23455,cnndetection/train/0_real/natural_0_real_23455.png,train,0,CNNDetection,natural
23456,cnndetection/train/0_real/natural_0_real_23452.png,train,0,CNNDetection,natural
23457,cnndetection/train/0_real/natural_0_real_23459.png,train,0,CNNDetection,natural
23458,cnndetection/train/0_real/natural_0_real_23461.png,train,0,CNNDetection,natural
23459,cnndetection/train/0_real/natural_0_real_23462.png,train,0,CNNDetection,natural
23460,cnndetection/train/0_real/natural_0_real_23465.png,train,0,CNNDetection,natural
23461,cnndetection/train/0_real/natural_0_real_23463.png,train,0,CNNDetection,natural
23462,cnndetection/train/0_real/natural_0_real_23464.png,train,0,CNNDetection,natural
23463,cnndetection/train/0_real/natural_0_real_23466.png,train,0,CNNDetection,natural
23464,cnndetection/train/0_real/natural_0_real_23456.png,train,0,CNNDetection,natural
23465,cnndetection/train/0_real/natural_0_real_23460.png,train,0,CNNDetection,natural
23466,cnndetection/train/0_real/natural_0_real_23457.png,train,0,CNNDetection,natural
23467,cnndetection/train/0_real/natural_0_real_23467.png,train,0,CNNDetection,natural
23468,cnndetection/train/0_real/natural_0_real_23476.png,train,0,CNNDetection,natural
23469,cnndetection/train/0_real/natural_0_real_23469.png,train,0,CNNDetection,natural
23470,cnndetection/train/0_real/natural_0_real_23468.png,train,0,CNNDetection,natural
23471,cnndetection/train/0_real/natural_0_real_23470.png,train,0,CNNDetection,natural
23472,cnndetection/train/0_real/natural_0_real_23471.png,train,0,CNNDetection,natural
23473,cnndetection/train/0_real/natural_0_real_23474.png,train,0,CNNDetection,natural
23474,cnndetection/train/0_real/natural_0_real_23473.png,train,0,CNNDetection,natural
23475,cnndetection/train/0_real/natural_0_real_23472.png,train,0,CNNDetection,natural
23476,cnndetection/train/0_real/natural_0_real_23475.png,train,0,CNNDetection,natural
23477,cnndetection/train/0_real/natural_0_real_23477.png,train,0,CNNDetection,natural
23478,cnndetection/train/0_real/natural_0_real_23479.png,train,0,CNNDetection,natural
23479,cnndetection/train/0_real/natural_0_real_23482.png,train,0,CNNDetection,natural
23480,cnndetection/train/0_real/natural_0_real_23480.png,train,0,CNNDetection,natural
23481,cnndetection/train/0_real/natural_0_real_23478.png,train,0,CNNDetection,natural
23482,cnndetection/train/0_real/natural_0_real_23481.png,train,0,CNNDetection,natural
23483,cnndetection/train/0_real/natural_0_real_23483.png,train,0,CNNDetection,natural
23484,cnndetection/train/0_real/natural_0_real_23487.png,train,0,CNNDetection,natural
23485,cnndetection/train/0_real/natural_0_real_23485.png,train,0,CNNDetection,natural
23486,cnndetection/train/0_real/natural_0_real_23486.png,train,0,CNNDetection,natural
23487,cnndetection/train/0_real/natural_0_real_23484.png,train,0,CNNDetection,natural
23488,cnndetection/train/0_real/natural_0_real_23489.png,train,0,CNNDetection,natural
23489,cnndetection/train/0_real/natural_0_real_23490.png,train,0,CNNDetection,natural
23490,cnndetection/train/0_real/natural_0_real_23488.png,train,0,CNNDetection,natural
23491,cnndetection/train/0_real/natural_0_real_23491.png,train,0,CNNDetection,natural
23492,cnndetection/train/0_real/natural_0_real_23495.png,train,0,CNNDetection,natural
23493,cnndetection/train/0_real/natural_0_real_23494.png,train,0,CNNDetection,natural
23494,cnndetection/train/0_real/natural_0_real_23493.png,train,0,CNNDetection,natural
23495,cnndetection/train/0_real/natural_0_real_23492.png,train,0,CNNDetection,natural
23496,cnndetection/train/0_real/natural_0_real_23496.png,train,0,CNNDetection,natural
23497,cnndetection/train/0_real/natural_0_real_23497.png,train,0,CNNDetection,natural
23498,cnndetection/train/0_real/natural_0_real_23498.png,train,0,CNNDetection,natural
23499,cnndetection/train/0_real/natural_0_real_23499.png,train,0,CNNDetection,natural
23500,cnndetection/train/0_real/natural_0_real_23501.png,train,0,CNNDetection,natural
23501,cnndetection/train/0_real/natural_0_real_23502.png,train,0,CNNDetection,natural
23502,cnndetection/train/0_real/natural_0_real_23504.png,train,0,CNNDetection,natural
23503,cnndetection/train/0_real/natural_0_real_23503.png,train,0,CNNDetection,natural
23504,cnndetection/train/0_real/natural_0_real_23500.png,train,0,CNNDetection,natural
23505,cnndetection/train/0_real/natural_0_real_23505.png,train,0,CNNDetection,natural
23506,cnndetection/train/0_real/natural_0_real_23507.png,train,0,CNNDetection,natural
23507,cnndetection/train/0_real/natural_0_real_23506.png,train,0,CNNDetection,natural
23508,cnndetection/train/0_real/natural_0_real_23509.png,train,0,CNNDetection,natural
23509,cnndetection/train/0_real/natural_0_real_23508.png,train,0,CNNDetection,natural
23510,cnndetection/train/0_real/natural_0_real_23512.png,train,0,CNNDetection,natural
23511,cnndetection/train/0_real/natural_0_real_23510.png,train,0,CNNDetection,natural
23512,cnndetection/train/0_real/natural_0_real_23513.png,train,0,CNNDetection,natural
23513,cnndetection/train/0_real/natural_0_real_23511.png,train,0,CNNDetection,natural
23514,cnndetection/train/0_real/natural_0_real_23514.png,train,0,CNNDetection,natural
23515,cnndetection/train/0_real/natural_0_real_23515.png,train,0,CNNDetection,natural
23516,cnndetection/train/0_real/natural_0_real_23518.png,train,0,CNNDetection,natural
23517,cnndetection/train/0_real/natural_0_real_23516.png,train,0,CNNDetection,natural
23518,cnndetection/train/0_real/natural_0_real_23521.png,train,0,CNNDetection,natural
23519,cnndetection/train/0_real/natural_0_real_23519.png,train,0,CNNDetection,natural
23520,cnndetection/train/0_real/natural_0_real_23520.png,train,0,CNNDetection,natural
23521,cnndetection/train/0_real/natural_0_real_23517.png,train,0,CNNDetection,natural
23522,cnndetection/train/0_real/natural_0_real_23522.png,train,0,CNNDetection,natural
23523,cnndetection/train/0_real/natural_0_real_23524.png,train,0,CNNDetection,natural
23524,cnndetection/train/0_real/natural_0_real_23529.png,train,0,CNNDetection,natural
23525,cnndetection/train/0_real/natural_0_real_23527.png,train,0,CNNDetection,natural
23526,cnndetection/train/0_real/natural_0_real_23528.png,train,0,CNNDetection,natural
23527,cnndetection/train/0_real/natural_0_real_23532.png,train,0,CNNDetection,natural
23528,cnndetection/train/0_real/natural_0_real_23531.png,train,0,CNNDetection,natural
23529,cnndetection/train/0_real/natural_0_real_23535.png,train,0,CNNDetection,natural
23530,cnndetection/train/0_real/natural_0_real_23525.png,train,0,CNNDetection,natural
23531,cnndetection/train/0_real/natural_0_real_23530.png,train,0,CNNDetection,natural
23532,cnndetection/train/0_real/natural_0_real_23536.png,train,0,CNNDetection,natural
23533,cnndetection/train/0_real/natural_0_real_23533.png,train,0,CNNDetection,natural
23534,cnndetection/train/0_real/natural_0_real_23523.png,train,0,CNNDetection,natural
23535,cnndetection/train/0_real/natural_0_real_23526.png,train,0,CNNDetection,natural
23536,cnndetection/train/0_real/natural_0_real_23537.png,train,0,CNNDetection,natural
23537,cnndetection/train/0_real/natural_0_real_23538.png,train,0,CNNDetection,natural
23538,cnndetection/train/0_real/natural_0_real_23541.png,train,0,CNNDetection,natural
23539,cnndetection/train/0_real/natural_0_real_23542.png,train,0,CNNDetection,natural
23540,cnndetection/train/0_real/natural_0_real_23544.png,train,0,CNNDetection,natural
23541,cnndetection/train/0_real/natural_0_real_23539.png,train,0,CNNDetection,natural
23542,cnndetection/train/0_real/natural_0_real_23546.png,train,0,CNNDetection,natural
23543,cnndetection/train/0_real/natural_0_real_23540.png,train,0,CNNDetection,natural
23544,cnndetection/train/0_real/natural_0_real_23551.png,train,0,CNNDetection,natural
23545,cnndetection/train/0_real/natural_0_real_23545.png,train,0,CNNDetection,natural
23546,cnndetection/train/0_real/natural_0_real_23554.png,train,0,CNNDetection,natural
23547,cnndetection/train/0_real/natural_0_real_23547.png,train,0,CNNDetection,natural
23548,cnndetection/train/0_real/natural_0_real_23543.png,train,0,CNNDetection,natural
23549,cnndetection/train/0_real/natural_0_real_23534.png,train,0,CNNDetection,natural
23550,cnndetection/train/0_real/natural_0_real_23550.png,train,0,CNNDetection,natural
23551,cnndetection/train/0_real/natural_0_real_23553.png,train,0,CNNDetection,natural
23552,cnndetection/train/0_real/natural_0_real_23548.png,train,0,CNNDetection,natural
23553,cnndetection/train/0_real/natural_0_real_23549.png,train,0,CNNDetection,natural
23554,cnndetection/train/0_real/natural_0_real_23555.png,train,0,CNNDetection,natural
23555,cnndetection/train/0_real/natural_0_real_23552.png,train,0,CNNDetection,natural
23556,cnndetection/train/0_real/natural_0_real_23556.png,train,0,CNNDetection,natural
23557,cnndetection/train/0_real/natural_0_real_23557.png,train,0,CNNDetection,natural
23558,cnndetection/train/0_real/natural_0_real_23558.png,train,0,CNNDetection,natural
23559,cnndetection/train/0_real/natural_0_real_23561.png,train,0,CNNDetection,natural
23560,cnndetection/train/0_real/natural_0_real_23559.png,train,0,CNNDetection,natural
23561,cnndetection/train/0_real/natural_0_real_23564.png,train,0,CNNDetection,natural
23562,cnndetection/train/0_real/natural_0_real_23560.png,train,0,CNNDetection,natural
23563,cnndetection/train/0_real/natural_0_real_23563.png,train,0,CNNDetection,natural
23564,cnndetection/train/0_real/natural_0_real_23562.png,train,0,CNNDetection,natural
23565,cnndetection/train/0_real/natural_0_real_23565.png,train,0,CNNDetection,natural
23566,cnndetection/train/0_real/natural_0_real_23566.png,train,0,CNNDetection,natural
23567,cnndetection/train/0_real/natural_0_real_23570.png,train,0,CNNDetection,natural
23568,cnndetection/train/0_real/natural_0_real_23567.png,train,0,CNNDetection,natural
23569,cnndetection/train/0_real/natural_0_real_23569.png,train,0,CNNDetection,natural
23570,cnndetection/train/0_real/natural_0_real_23568.png,train,0,CNNDetection,natural
23571,cnndetection/train/0_real/natural_0_real_23571.png,train,0,CNNDetection,natural
23572,cnndetection/train/0_real/natural_0_real_23573.png,train,0,CNNDetection,natural
23573,cnndetection/train/0_real/natural_0_real_23572.png,train,0,CNNDetection,natural
23574,cnndetection/train/0_real/natural_0_real_23576.png,train,0,CNNDetection,natural
23575,cnndetection/train/0_real/natural_0_real_23575.png,train,0,CNNDetection,natural
23576,cnndetection/train/0_real/natural_0_real_23574.png,train,0,CNNDetection,natural
23577,cnndetection/train/0_real/natural_0_real_23577.png,train,0,CNNDetection,natural
23578,cnndetection/train/0_real/natural_0_real_23578.png,train,0,CNNDetection,natural
23579,cnndetection/train/0_real/natural_0_real_23581.png,train,0,CNNDetection,natural
23580,cnndetection/train/0_real/natural_0_real_23579.png,train,0,CNNDetection,natural
23581,cnndetection/train/0_real/natural_0_real_23585.png,train,0,CNNDetection,natural
23582,cnndetection/train/0_real/natural_0_real_23583.png,train,0,CNNDetection,natural
23583,cnndetection/train/0_real/natural_0_real_23587.png,train,0,CNNDetection,natural
23584,cnndetection/train/0_real/natural_0_real_23580.png,train,0,CNNDetection,natural
23585,cnndetection/train/0_real/natural_0_real_23584.png,train,0,CNNDetection,natural
23586,cnndetection/train/0_real/natural_0_real_23586.png,train,0,CNNDetection,natural
23587,cnndetection/train/0_real/natural_0_real_23582.png,train,0,CNNDetection,natural
23588,cnndetection/train/0_real/natural_0_real_23589.png,train,0,CNNDetection,natural
23589,cnndetection/train/0_real/natural_0_real_23588.png,train,0,CNNDetection,natural
23590,cnndetection/train/0_real/natural_0_real_23590.png,train,0,CNNDetection,natural
23591,cnndetection/train/0_real/natural_0_real_23594.png,train,0,CNNDetection,natural
23592,cnndetection/train/0_real/natural_0_real_23593.png,train,0,CNNDetection,natural
23593,cnndetection/train/0_real/natural_0_real_23591.png,train,0,CNNDetection,natural
23594,cnndetection/train/0_real/natural_0_real_23597.png,train,0,CNNDetection,natural
23595,cnndetection/train/0_real/natural_0_real_23595.png,train,0,CNNDetection,natural
23596,cnndetection/train/0_real/natural_0_real_23592.png,train,0,CNNDetection,natural
23597,cnndetection/train/0_real/natural_0_real_23596.png,train,0,CNNDetection,natural
23598,cnndetection/train/0_real/natural_0_real_23599.png,train,0,CNNDetection,natural
23599,cnndetection/train/0_real/natural_0_real_23598.png,train,0,CNNDetection,natural
23600,cnndetection/train/0_real/natural_0_real_23601.png,train,0,CNNDetection,natural
23601,cnndetection/train/0_real/natural_0_real_23602.png,train,0,CNNDetection,natural
23602,cnndetection/train/0_real/natural_0_real_23600.png,train,0,CNNDetection,natural
23603,cnndetection/train/0_real/natural_0_real_23603.png,train,0,CNNDetection,natural
23604,cnndetection/train/0_real/natural_0_real_23605.png,train,0,CNNDetection,natural
23605,cnndetection/train/0_real/natural_0_real_23606.png,train,0,CNNDetection,natural
23606,cnndetection/train/0_real/natural_0_real_23604.png,train,0,CNNDetection,natural
23607,cnndetection/train/0_real/natural_0_real_23607.png,train,0,CNNDetection,natural
23608,cnndetection/train/0_real/natural_0_real_23618.png,train,0,CNNDetection,natural
23609,cnndetection/train/0_real/natural_0_real_23608.png,train,0,CNNDetection,natural
23610,cnndetection/train/0_real/natural_0_real_23609.png,train,0,CNNDetection,natural
23611,cnndetection/train/0_real/natural_0_real_23612.png,train,0,CNNDetection,natural
23612,cnndetection/train/0_real/natural_0_real_23614.png,train,0,CNNDetection,natural
23613,cnndetection/train/0_real/natural_0_real_23613.png,train,0,CNNDetection,natural
23614,cnndetection/train/0_real/natural_0_real_23611.png,train,0,CNNDetection,natural
23615,cnndetection/train/0_real/natural_0_real_23610.png,train,0,CNNDetection,natural
23616,cnndetection/train/0_real/natural_0_real_23617.png,train,0,CNNDetection,natural
